"homeTeamName","awayTeamName","league_name","goalsHomeTeam","goalsAwayTeam","home_prob","draw_prob","away_prob"
"Cardiff City FC","Leeds United","England – Championship",3,1,0.458061169396246,0.280365026095978,0.261573804507776
"Burton Albion FC","Aston Villa FC","England – Championship",0,4,0.224372002276238,0.271116169417121,0.504511828306642
"Bristol City","Bolton Wanderers FC","England – Championship",2,0,0.644743919531697,0.215316076596876,0.139940003871427
"Brentford FC","Derby County","England – Championship",1,1,0.431754060256991,0.272559825748827,0.295686113994182
"Barnsley FC","Queens Park Rangers","England – Championship",1,1,0.372369186543924,0.277950788816262,0.349680024639814
"Hull City FC","Preston North End","England – Championship",1,2,0.433241070251746,0.281731909845789,0.285027019902465
"Ipswich Town","Sunderland AFC","England – Championship",5,2,0.39935670828845,0.303560862375021,0.29708242933653
"Millwall FC","Reading","England – Championship",2,1,0.508405956647059,0.27154134813635,0.220052695216591
"Nottingham Forest","Fulham FC","England – Championship",1,3,0.297219416552789,0.282573822113956,0.420206761333254
"Middlesbrough FC","Norwich City FC","England – Championship",0,1,0.49237973132911,0.268623955405607,0.238996313265283
"Sevilla FC","NK Maribor","Europe – Champions-League",3,0,0.845716683773303,0.11072965279428,0.043553663432417
"SSC Napoli","Feyenoord Rotterdam","Europe – Champions-League",3,1,0.850131463628396,0.100921573314211,0.0489469630573925
"AS Monaco FC","FC Porto","Europe – Champions-League",0,3,0.462816735415439,0.274837949322334,0.262345315262227
"Besiktas JK","Red Bull Leipzig","Europe – Champions-League",2,0,0.315239409329771,0.269339165663623,0.415421425006605
"Spartak Moskva","Liverpool FC","Europe – Champions-League",1,1,0.167503530519379,0.229483759610858,0.603012709869763
"APOEL Nicosia","Tottenham Hotspur FC","Europe – Champions-League",0,3,0.0992225176330134,0.18187726794326,0.718900214423726
"Manchester City FC","Shakhtar Donetsk","Europe – Champions-League",2,0,0.810330851194455,0.121809742232895,0.0678594065726507
"Borussia Dortmund","Real Madrid CF","Europe – Champions-League",1,3,0.36962719258118,0.24923971001021,0.38113309740861
"Sheffield United FC","Wolverhampton Wanderers FC","England – Championship",2,0,0.334046120948264,0.296478624063505,0.369475254988231
"Birmingham City","Sheffield Wednesday","England – Championship",1,0,0.334214043344798,0.300278463559018,0.365507493096184
"Qarabag Agdam FK","AS Roma","Europe – Champions-League",1,2,0.129067621993954,0.201419697567567,0.669512680438479
"Paris Saint-Germain","FC Bayern München","Europe – Champions-League",3,0,0.473548202341422,0.252640406919264,0.273811390739314
"FC Basel","SL Benfica","Europe – Champions-League",5,0,0.28361673414305,0.275627530364372,0.440755735492578
"CSKA Moscow","Manchester United FC","Europe – Champions-League",1,4,0.139272168040447,0.248851792640799,0.611876039318753
"Club Atlético de Madrid","Chelsea FC","Europe – Champions-League",1,2,0.437536715716476,0.302494519507687,0.259968764775837
"RSC Anderlecht","Celtic FC","Europe – Champions-League",0,3,0.449732714978582,0.269345417212447,0.280921867808971
"Sporting CP","FC Barcelona","Europe – Champions-League",0,1,0.111555571353185,0.180252476506342,0.708191952140473
"FC Ingolstadt 04","SV Darmstadt 98","Germany – 2. Bundesliga",3,0,0.502133311283351,0.266624038881251,0.231242649835398
"1. FC Kaiserslautern","SpVgg Greuther Fürth","Germany – 2. Bundesliga",3,0,0.369452662721893,0.30103550295858,0.329511834319527
"FC Twente Enschede","Heracles Almelo","Netherlands – Eredivisie",2,1,0.489669499487689,0.259173081412011,0.2511574191003
"Queens Park Rangers","Fulham FC","England – Championship",1,2,0.305550499102841,0.27612070598812,0.41832879490904
"AS Monaco FC","Montpellier Hérault SC","France – Ligue 1",1,1,0.736537851948336,0.170274610500057,0.0931875375516072
"Chamois Niortais FC","Quevilly Rouen","France – Ligue 2",2,1,0.49850907475621,0.283754991878448,0.217735933365342
"Paris FC","Nîmes Olympique","France – Ligue 2",2,1,0.29484018247438,0.31788957784697,0.38727023967865
"Ajaccio AC","FC Bourg-en-Bresse Péronnas","France – Ligue 2",2,0,0.536859472877264,0.273407468830798,0.189733058291938
"AS Nancy","LB Châteauroux","France – Ligue 2",4,1,0.541456016177957,0.286653185035389,0.171890798786653
"US Orleans","FC Valenciennes","France – Ligue 2",3,4,0.528621833809914,0.291524310069723,0.179853856120363
"RC Tours","Stade Brestois","France – Ligue 2",1,2,0.353326583574812,0.311559543343923,0.335113873081265
"AJ Auxerre","Sochaux FC","France – Ligue 2",2,0,0.487078448757101,0.29882113420681,0.214100417036088
"RC Lens","Gazélec Ajaccio","France – Ligue 2",2,0,0.506837986244976,0.284586710773553,0.208575302981471
"G.D. Chaves","CD Tondela","Portugal – Primeira Liga",1,1,0.543963493313043,0.268044107554395,0.187992399132562
"Parma FC","Salernitana Calcio","Italy – Serie B",2,2,0.480192394966195,0.30462205055668,0.215185554477125
"Vasco da Gama","Chapecoense","Campeonato Brasileiro da Série A",1,1,0.466886288765194,0.295694649551289,0.237419061683517
"Bahia","Coritiba FC","Campeonato Brasileiro da Série A",1,1,0.525779882435124,0.273155293371692,0.201064824193184
"Erzgebirge Aue","1. FC Union Berlin","Germany – 2. Bundesliga",1,2,0.323937141042369,0.293689998354678,0.382372860602953
"1. FC Nürnberg","Arminia Bielefeld","Germany – 2. Bundesliga",1,2,0.529583545876434,0.257153492266112,0.213262961857454
"Holstein Kiel","VfL Bochum","Germany – 2. Bundesliga",3,0,0.521414515883542,0.256531169141789,0.222054314974669
"NAC Breda","ADO Den Haag","Netherlands – Eredivisie",0,1,0.44519400209732,0.274640806927642,0.280165190975038
"PEC Zwolle","FC Groningen","Netherlands – Eredivisie",3,2,0.495381006096363,0.254917347049511,0.249701646854125
"PSV Eindhoven","Willem II Tilburg","Netherlands – Eredivisie",4,0,0.822341700026298,0.122594616356122,0.0550636836175801
"Excelsior","VVV Venlo","Netherlands – Eredivisie",0,2,0.398239432621966,0.292998981959104,0.30876158541893
"Blackburn Rovers FC","Gillingham FC","England – League One",1,0,0.695077521882292,0.191245238468562,0.113677239649145
"AFC Wimbledon","Rochdale AFC","England – League One",0,0,0.380770203859453,0.295385370266727,0.32384442587382
"Fleetwood Town FC","Charlton Athletic","England – League One",1,3,0.343216127874242,0.271513594195779,0.385270277929979
"Peterborough United FC","Oxford United","England – League One",1,4,0.528194473457881,0.242740524525293,0.229065002016826
"Portsmouth","Oldham Athletic AFC","England – League One",1,2,0.624537825164416,0.227897610253738,0.147564564581845
"Rotherham United","Northampton Town","England – League One",1,0,0.574330071850919,0.244601376622979,0.181068551526102
"Shrewsbury Town FC","Scunthorpe United FC","England – League One",2,0,0.358515246881757,0.291964512430652,0.349520240687591
"Southend United FC","Blackpool FC","England – League One",2,1,0.466686188180421,0.273214042940358,0.260099768879221
"Wigan Athletic FC","Walsall FC","England – League One",2,0,0.663120636245014,0.203739747221456,0.13313961653353
"Bury FC","Milton Keynes Dons","England – League One",0,2,0.389016538890279,0.285506290238187,0.325477170871534
"Bristol Rovers","Plymouth Argyle","England – League One",2,1,0.570417564296519,0.233805522382878,0.195776913320603
"Bradford City AFC","Doncaster Rovers FC","England – League One",2,0,0.451680874503974,0.268768784828811,0.279550340667216
"Mansfield Town","Notts County","League Two",3,1,0.425700556604087,0.288418424444781,0.285881018951132
"Grimsby Town","Lincoln City","League Two",0,0,0.257335813278613,0.291135143977894,0.451529042743493
"Chesterfield FC","Cheltenham Town","League Two",0,2,0.309606036183551,0.260764442240156,0.429629521576293
"Coventry City FC","Crewe Alexandra FC","League Two",1,0,0.594245679908012,0.240190245762996,0.165564074328992
"Crawley Town","Carlisle United","League Two",0,1,0.330555545067003,0.276243302534748,0.393201152398249
"Exeter City","Morecambe FC","League Two",4,1,0.565376926950295,0.231059325184027,0.203563747865678
"Forest Green Rovers","Accrington Stanley","League Two",0,1,0.248308851456081,0.27566491136226,0.476026237181659
"Yeovil Town","Colchester United FC","League Two",0,1,0.329204311420454,0.271433081282603,0.399362607296944
"Luton Town","Newport County","League Two",3,1,0.5129760615684,0.252620895745069,0.234403042686531
"Stevenage FC","Port Vale FC","League Two",2,0,0.460132884522717,0.281118649910132,0.258748465567151
"Swindon Town FC","Cambridge United","League Two",2,0,0.384029435465479,0.281917562451536,0.334053002082985
"Wycombe Wanderers","Barnet FC","League Two",3,1,0.490323154505282,0.25883066957891,0.250846175915808
"Burton Albion FC","Wolverhampton Wanderers FC","England – Championship",0,4,0.181582843680451,0.260026632150407,0.558390524169142
"Ipswich Town","Bristol City","England – Championship",1,3,0.305533518072199,0.286662330191269,0.407804151736533
"Hull City FC","Birmingham City","England – Championship",6,1,0.485286487535943,0.281914982643712,0.232798529820345
"Cardiff City FC","Derby County","England – Championship",0,0,0.513193874605343,0.270980749603922,0.215825375790735
"Aston Villa FC","Bolton Wanderers FC","England – Championship",1,0,0.702278119496886,0.195891182363999,0.101830698139115
"Middlesbrough FC","Brentford FC","England – Championship",2,2,0.503818350364868,0.266305087905438,0.229876561729694
"Millwall FC","Barnsley FC","England – Championship",1,3,0.58559945227058,0.239803215508018,0.174597332221401
"Nottingham Forest","Sheffield United FC","England – Championship",2,1,0.346367839211353,0.299761769103403,0.353870391685245
"Preston North End","Sunderland AFC","England – Championship",2,2,0.532485445301599,0.26242562268448,0.205088932013921
"Reading","Norwich City FC","England – Championship",1,2,0.373449947248513,0.283344291371692,0.343205761379795
"Huddersfield Town","Tottenham Hotspur FC","England – Premiere League",0,4,0.121360553822343,0.211334757518217,0.66730468865944
"Manchester United FC","Crystal Palace FC","England – Premiere League",4,0,0.801820333005181,0.139857271292314,0.0583223957025056
"Stoke City FC","Southampton FC","England – Premiere League",2,1,0.336005891776568,0.293753653888497,0.370240454334935
"West Bromwich Albion FC","Watford FC","England – Premiere League",2,2,0.420514602344422,0.311047309035715,0.268438088619864
"West Ham United FC","Swansea City FC","England – Premiere League",1,0,0.528919493167379,0.276814830533655,0.194265676298966
"AFC Bournemouth","Leicester City FC","England – Premiere League",0,0,0.348693439405913,0.281559932393855,0.369746628200232
"Chelsea FC","Manchester City FC","England – Premiere League",0,1,0.387427569095148,0.276890324805289,0.335682106099563
"Paris Saint-Germain","FC Girondins de Bordeaux","France – Ligue 1",6,2,0.845268685063122,0.10054742486873,0.0541838900681488
"Stade Rennais FC","SM Caen","France – Ligue 1",0,1,0.531652722153932,0.275338038780285,0.193009239065784
"Amiens SC","OSC Lille","France – Ligue 1",3,0,0.322791552165993,0.306550467780282,0.370657980053725
"Dijon FCO","RC Strasbourg Alsace","France – Ligue 1",1,1,0.439343084498405,0.284356165477102,0.276300750024493
"EA Guingamp","Toulouse FC","France – Ligue 1",1,1,0.510737879760598,0.275436452875515,0.213825667363887
"FC Nantes","FC Metz","France – Ligue 1",1,0,0.57526420709299,0.259242882924589,0.16549290998242
"Stade de Reims","Clermont Foot Auvergne","France – Ligue 2",1,0,0.54432687389896,0.269705063363073,0.185968062737967
"FC Paços de Ferreira","Moreirense FC","Portugal – Primeira Liga",3,2,0.437338242460339,0.306686880719043,0.255974876820618
"Portimonense S.C.","Desportivo Aves","Portugal – Primeira Liga",2,2,0.451652073879977,0.292963507381607,0.255384418738416
"Boavista Porto FC","Feirense","Portugal – Primeira Liga",1,0,0.468585468585469,0.312390312390312,0.219024219024219
"FC Rio Ave","Vitoria Setubal","Portugal – Primeira Liga",2,1,0.536749482401656,0.287267080745342,0.175983436853002
"Udinese Calcio","UC Sampdoria","Italy – Serie A",4,0,0.344236065873533,0.296396612610142,0.359367321516325
"Genoa CFC","Bologna FC","Italy – Serie A",0,1,0.406742167220942,0.299770221101673,0.293487611677386
"Carpi FC","Pescara Calcio","Italy – Serie B",0,1,0.427935374374573,0.276400185148449,0.295664440476978
"AS Cittadella","Virtus Entella","Italy – Serie B",0,1,0.574047540347628,0.263643077498533,0.162309382153839
"AS Avellino 1912","Empoli FC","Italy – Serie B",3,2,0.334912634017438,0.309395480949443,0.355691885033119
"Ascoli","US Cittá di Palermo","Italy – Serie B",0,0,0.237243603556013,0.302817146153793,0.459939250290195
"Pro Vercelli","AC Cesena","Italy – Serie B",5,2,0.422339538760767,0.320922478466241,0.256737982772992
"Spezia Calcio","AS Bari","Italy – Serie B",1,0,0.372251151843334,0.329492573591059,0.298256274565607
"Ternana Calcio","Venezia","Italy – Serie B",2,3,0.354808061457562,0.326328484618159,0.318863453924279
"Brescia Calcio","Perugia","Italy – Serie B",2,1,0.328912690709745,0.299653586321455,0.3714337229688
"Palmeiras","Santos FC","Campeonato Brasileiro da Série A",0,1,0.549493558490984,0.263637177654379,0.186869263854637
"Grémio","Fluminense FC","Campeonato Brasileiro da Série A",1,0,0.603402200807998,0.240956221020722,0.15564157817128
"Cruzeiro","Corinthians","Campeonato Brasileiro da Série A",1,1,0.409826270110392,0.314640813826688,0.275532916062919
"Botafogo","EC Vitória","Campeonato Brasileiro da Série A",2,3,0.554872231686542,0.259369676320273,0.185758091993186
"Sao Paulo","Sport Recife","Campeonato Brasileiro da Série A",1,0,0.610348220856494,0.231238435406936,0.15841334373657
"Eintracht Braunschweig","FC St. Pauli","Germany – 2. Bundesliga",0,2,0.378160548979874,0.302998203841017,0.318841247179109
"1. FC Heidenheim 1846","Dynamo Dresden","Germany – 2. Bundesliga",0,2,0.429855277583242,0.27799757268204,0.292147149734718
"SV Sandhausen","Jahn Regensburg","Germany – 2. Bundesliga",2,0,0.521988103132029,0.264469051899107,0.213542844968864
"AZ Alkmaar","Feyenoord Rotterdam","Netherlands – Eredivisie",0,4,0.358912857607651,0.272693567791288,0.368393574601061
"Vitesse Arnhem","FC Utrecht","Netherlands – Eredivisie",1,1,0.390117256094107,0.274730462038103,0.33515228186779
"SC Heerenveen","Ajax Amsterdam","Netherlands – Eredivisie",0,4,0.19388636731493,0.232202006570024,0.573911626115046
"Sparta Rotterdam","Roda JC Kerkrade","Netherlands – Eredivisie",1,2,0.5573173641406,0.25492244811394,0.18776018774546
"Sheffield Wednesday","Leeds United","England – Championship",3,0,0.42569207187575,0.289268499879961,0.285039428244289
"Newcastle United FC","Liverpool FC","England – Premiere League",1,1,0.185573036546967,0.237821755574754,0.576605207878279
"Arsenal FC","Brighton & Hove Albion","England – Premiere League",2,0,0.776063981719509,0.148528991716652,0.0754070265638389
"Everton FC","Burnley FC","England – Premiere League",0,1,0.590124706198781,0.252168578382155,0.157706715419065
"ES Troyes AC","AS Saint-Étienne","France – Ligue 1",2,1,0.275350024343105,0.298999719685458,0.425650255971437
"Angers SCO","Olympique Lyonnais","France – Ligue 1",3,3,0.300480242894887,0.273621673697578,0.425898083407535
"OGC Nice","Olympique de Marseille","France – Ligue 1",2,4,0.376598755707458,0.283543830605324,0.339857413687218
"Sporting Braga","GD Estoril Praia","Portugal – Primeira Liga",6,0,0.593863990451295,0.254427616876815,0.15170839267189
"Sporting CP","FC Porto","Portugal – Primeira Liga",0,0,0.3472856769271,0.293937575953359,0.358776747119541
"C.F. Os Belenenses","Vitoria Guimaraes","Portugal – Primeira Liga",1,0,0.409429280397022,0.295285359801489,0.295285359801489
"Maritimo Funchal","SL Benfica","Portugal – Primeira Liga",1,1,0.12684951921371,0.214389626978776,0.658760853807513
"SSC Napoli","Cagliari Calcio","Italy – Serie A",3,0,0.858036508226194,0.0971866355062941,0.0447768562675118
"Benevento Calcio","FC Internazionale Milano","Italy – Serie A",1,2,0.0690472869298368,0.148556284000558,0.782396429069605
"AC Chievo Verona","ACF Fiorentina","Italy – Serie A",2,1,0.329813875304459,0.297734714180621,0.372451410514921
